"chrom","window","MDS1","MDS2","MDS3","MDS4","MDS5","MDS6","MDS7","MDS8","MDS9","MDS10"
"chr1.filtered",30,-0.0177812740238417,-0.12119928664078,0.00161682478651787,-0.0548682912298293,-0.0174505147225903,-0.00283070424723537,-0.0197584306428608,-0.0273880012174081,-0.0727908451022164,0.0272035498099801
"chr1.filtered",31,-0.0564880260378318,0.0604971593327686,-0.0434692242943315,-0.0723547950877976,0.0953249629058755,0.023810520575612,-0.0465875767085356,0.0310826446048029,0.0237205521185134,0.0299337479162344
"chr1.filtered",32,-0.00267867764580188,-0.0138965852584749,-0.0139067572818796,0.00665597445938438,-0.0219002616046995,0.0376372948933903,-0.0424614041261978,0.00312078432212558,-0.00323048402817281,-0.0166389223103893
"chr1.filtered",33,-0.0338378975242213,0.115680514703935,-0.0295650467694248,0.015098562694591,-0.0204557674443055,0.0714647706107145,-0.0678519623748566,-0.0381778967012465,0.0437283627352189,0.0566674717891159
"chr1.filtered",34,-0.256142720380728,-0.040607017847329,-0.0705467166276274,-0.122807327000112,-0.0357942859035181,-0.0399787851402498,0.0268735609177288,-0.00270834392509113,0.0351941665221262,0.0346334849964104
"chr1.filtered",35,-0.00684101878435677,-0.0602504200715826,-0.017671254745098,0.0142304199586165,-0.0845927383625988,0.0262210192107728,0.0109816659040463,0.0570296720505395,0.0200746667867888,-0.0228151195157919
"chr1.filtered",36,-0.0918822135003576,-0.0980558310888767,-0.053605315886413,-0.019791655294369,-0.0127541371405555,0.0103619117363196,0.00635295911056341,-0.0364102178868916,-0.0579155526684232,0.0237467383558747
"chr1.filtered",37,-0.0474866333052684,0.0293250500402409,-0.00636159125440797,-0.0410123623746514,-0.0239088111462627,0.0813169730494542,-0.0329065907778352,-0.00689908826864379,0.00897850222238082,0.000262287436665811
"chr1.filtered",38,-0.0189046450454139,0.0245621713184671,0.0494351510523347,0.0706642153585603,-0.042718671552392,0.0123636213519503,0.0692543997161061,-0.00856510926541243,-0.0112138452033215,-0.025308311127018
"chr1.filtered",39,0.0169740368671499,-0.0250714367698895,-0.0823209464898162,0.0504244988998908,-0.0171124682689519,-0.0462713112585935,0.0233742315518292,-0.00637612427724004,0.0400458957184658,0.0246180592962715
"chr1.filtered",40,-0.0378385331957417,0.0508741198383766,-0.160338285478394,0.0510069979764668,-0.0579202781692245,0.109469695722283,0.0723689353109044,-0.0871432822126366,-0.112737257166685,0.0224861899827373
"chr1.filtered",41,-0.0215109014703824,-0.0511978138926415,-0.0958937710882846,-0.0919951849744302,0.0644242721011325,0.0564091752816487,0.00683990663382898,0.0358030334533583,-0.0689670518561408,-0.0811428486890947
"chr1.filtered",42,-0.0786846496375569,0.0748298982286359,0.108831667821575,0.0308358946124599,-0.0491155145962171,0.0115330020634077,0.050693594619053,0.00935287020095227,-0.0477962985522228,0.0379163229592116
"chr1.filtered",43,-0.089950493985065,-0.11067674252611,-0.128990950932684,-0.0154782531982964,-0.0726161117417841,-0.0430702630645646,0.0187718102378694,-0.0106345269292732,-0.0102304196298757,-0.010150089254484
"chr1.filtered",44,0.0242317772445913,0.0440179844334278,-0.0494977676753639,-0.0273244758978492,0.0151789450182215,-0.0216957125196285,0.0517553093629317,0.0267528608388072,-0.0103333875332821,0.0385663058478632
"chr1.filtered",45,-0.0798279587463118,-0.036607307561517,0.0354505609525112,-0.00925401427200647,-0.0251473957213787,0.074537873998155,-0.00253277377191057,-0.0162206039848554,0.0562568380599731,-0.000524616752151206
"chr1.filtered",46,-0.0561721187820339,-0.0443097976021244,0.0181775936758244,0.0147181084900865,-0.0107467905126006,0.00234246870181559,-0.0856731603710793,0.0354225827373012,0.0340253557729447,-0.00627317122410337
"chr1.filtered",47,-0.0629564633806749,0.039335459852389,-0.0629667079204211,-0.0242175534535779,-0.0311884620865563,-0.0709367916214778,0.0563351344331683,0.0158384625085303,0.0293982690099627,0.00958087071811258
"chr1.filtered",48,0.0554620024115496,-0.0478185762453198,-0.1064092756996,0.0598489644481444,-0.0105277527952723,-0.0140419135904089,0.0403995568235395,0.037277415971859,-0.0203956936718098,0.0237321475001468
"chr1.filtered",49,-0.10973477473028,-0.00911478908027987,0.0739144581564719,-0.0228898335373155,0.0212447929307042,0.00822053747333108,0.00945808821472264,0.0455713803858936,-0.0547126546780129,-0.0539321950557712
"chr1.filtered",50,0.0549149135120433,-0.0563407567814385,-0.0163920754784898,-0.0701817124348836,-0.024170934298765,0.0495273702915198,-0.0107118521050657,0.008676815676957,-0.0353766965515665,0.0726552738603294
"chr1.filtered",51,-0.00330911810470405,0.0416796560527915,-0.0598081916233342,0.0657808350747728,-0.0255065401333329,0.00446100304684452,0.0307148012193082,0.0448561600150192,0.00764594231396711,-0.027494031790049
"chr1.filtered",52,-0.0425310794030861,-0.070168121894336,0.0377864933866603,0.0109949755325123,-0.00552034807398757,-0.0321857886552023,-0.0248554873509166,-0.00656494546999011,0.0209391166484703,-0.0450475189754257
"chr1.filtered",53,0.00343947976742972,0.0123492399526395,-0.0339884667079233,-0.0624350011195186,-0.0268288476347864,0.0869201985265193,0.043557292920713,-0.00159205189814394,-0.0289469462157099,0.00540395403146248
"chr1.filtered",54,0.0377505600572558,0.0118690583815367,0.00519104267801765,-0.0239134082817636,5.96800554160394e-05,-0.0364982397091631,0.0340184518342633,-0.0254867940359215,0.0246077764532794,-0.00703042737626052
"chr1.filtered",55,0.0229678574490893,-0.0131714690910127,0.0152901279484943,-0.0151865288092921,-0.0298097920557058,0.0757220607389556,0.0264285301130148,0.0117106961913827,0.0489696250213516,0.0807426503429324
"chr1.filtered",56,0.0161043728293765,0.122844263344703,0.0172878475711806,-0.0461216694086148,-0.00281414161887484,0.0471163659048918,0.000724149628717287,-0.0075118600540412,-0.100133915768475,-0.0693600798622866
"chr1.filtered",57,-0.105343130093718,-0.00812054117894155,-0.0572914538633798,-0.171527878740102,0.0137897983418283,-0.0822375859073883,-0.0499881777938859,-0.0167187790881167,0.0235202594598793,-0.0172056395103071
"chr1.filtered",58,-0.00997168608900377,-0.000542124498656963,0.0920646933944085,0.0134088910345105,-0.0633573581547873,-0.0124563286064043,-0.0472254807976486,0.0419237836763839,-0.035268799947335,0.0174966463238653
"chr1.filtered",59,0.0346729997575843,-0.0895330710418126,-0.0764017689999436,0.0552892663072399,-0.0209477161707709,0.0269001289448846,-0.0337402774847831,-0.0194978883927205,0.007868101754135,0.00430606850759513
"chr1.filtered",60,-0.100827932525492,0.00809259267050195,0.061273349989123,0.0631363864704547,0.011882302835438,0.0511446199678209,0.074628074663947,-0.054188773818605,0.00569181873245705,0.0537346925580072
"chr1.filtered",61,-0.00323791215513341,-0.0355672966973501,0.058066158788272,0.0091838352021791,-0.070729828260163,-0.0207811662117938,0.0431571494459587,0.0370620404086112,0.0495831986840207,-0.0183208306886223
"chr1.filtered",62,-0.0737757905866874,-0.0832104342834149,-0.0167617769051286,0.0641192321593089,0.0338934953507201,0.0105540785585843,0.0930721972258306,0.0820204264546701,0.0250143733706706,-0.0183149967344715
"chr1.filtered",63,-0.0578603416950295,-0.0869961970307332,0.0515169843430374,-0.000249136070927891,0.0488198071019947,0.00324793282239937,-0.0278652536519465,0.0121135146402617,0.0176865936839071,0.0107992973545286
"chr1.filtered",64,0.0060995036624745,0.0231695771821595,0.067647202928351,0.0582596846045806,0.0714392720265245,0.00907079263964215,0.0499113820852958,-0.0173802202784274,-0.0121019641701217,-0.0225752486299873
"chr1.filtered",65,-0.0010437565148827,-0.0303875657168677,0.092119009589173,-0.0633642270975564,0.0337395914410049,-0.0413783164132323,-0.0429843897953828,0.0371817637452106,-0.0457025923229407,0.00910754670553364
"chr1.filtered",66,0.0172704365769281,0.0620698664725551,-0.0245733876266703,-0.0354445091694025,-0.0184352012010091,0.0804983932889267,-0.0144681246006656,0.049739156514977,6.5229288783101e-05,0.00894074562581153
"chr1.filtered",67,0.0217120178697539,0.0218609725430318,-0.0516085646792129,0.01364991119641,-0.0218192100581919,0.0470139634894003,-0.00954086554832414,-0.012344444899653,0.0465850129000518,-0.0345533594723645
"chr1.filtered",68,-0.0189070548696905,-0.0251976912735298,0.00281624642585211,0.0587118155400704,0.013686454564685,-0.0312369001303614,0.0464876504440302,0.0346892575786765,0.0156582527619082,-0.0582060169676642
"chr1.filtered",69,-0.00236760158887389,0.0339444701297862,0.0712370467992915,0.015684525799708,0.00338070108741707,-0.0189369922568754,-0.023749472478502,-0.0523034056568244,-0.0412020880855013,0.0557306568048576
"chr1.filtered",70,-0.102936186405136,0.095711993506284,0.037872998936933,0.0434006025703801,-0.030378167082835,-0.096692750060192,-0.0316374896458145,-0.0061145731649714,-0.028431268100965,-0.0231725146518282
"chr1.filtered",71,0.054633566654237,-0.0448725257536734,-0.0301062916807003,0.0461559651652711,-0.00363128160266959,-0.01049634986771,-0.0356896884419137,-0.049638025782428,0.00374119684855068,0.0327401461938579
"chr1.filtered",72,0.0809034420798704,-0.05768306357448,0.0430903767453831,-0.0495003351218964,0.000149096965589268,0.0358693496354511,0.0306971072587088,-0.000853863433710804,0.0267551401866861,-0.00712682326466653
"chr1.filtered",73,0.0505074834979319,0.0413107259110454,-0.0869403134503559,0.058209058115062,0.0674801555870901,-0.00762974126451676,-0.0199925423817424,0.117089637184387,-0.0222444331619978,0.0218242356978246
"chr1.filtered",74,0.0109970575589052,-0.0211776515508897,0.0474960052530978,-0.00205920134791429,-0.0151492620627987,0.0517296162211798,-0.0319406996247964,-0.0570745336724326,0.0257595385772742,0.0114018831462502
"chr1.filtered",75,-0.0201640913565209,-0.0398871850364406,0.06733840122157,0.053203048395069,-0.0105307540500927,-0.0390990993381189,0.0158626213800666,-0.0246173751573467,0.0240690637767557,-0.0304507233555871
"chr1.filtered",76,0.0197911669719884,0.0977491102542356,0.0497693123196693,-0.0087177580526404,-0.054064223542899,0.0633770899702649,-0.0254816994939071,0.026227951083761,0.0630299263693463,-0.0562328473691962
"chr1.filtered",77,0.107603363678002,-0.106568428078447,-0.0209655686875025,0.0318278159230692,0.0128557968804756,-0.0368235823969016,-0.0471068185484822,-0.0183136252534974,-0.000380487548659386,0.0223327453373269
"chr1.filtered",78,-0.0953067898831284,-0.0279861040875509,-0.00647052394283427,0.0952418271014829,0.026343861082669,-0.00013835007536494,-0.0436534422286833,0.0255010642418829,-0.0109794322937838,0.0307059048221437
"chr1.filtered",79,0.0127158279335449,-0.0353244831507351,0.0461741801996736,0.0285193826020723,0.0204636606662707,0.0378781605318161,0.0420582373515333,-0.0367981853487738,0.00794384595583004,-0.0259539479811446
"chr1.filtered",80,-0.0879299232518779,-0.0192956528515889,0.0622128383036312,-0.0289219248518665,-0.0516624644425715,-0.0774633030544305,-0.0172146264166884,0.0107666933641705,-0.0271931882842164,0.0238946122978414
"chr1.filtered",81,0.0337475240719632,-0.00268702174311765,0.0302674251069561,-0.0129556102959446,0.0325726461809373,0.0313584929329019,-0.0160448711807505,0.00285217725089324,0.00759687691371371,-0.0723736692243128
"chr1.filtered",82,0.0294298093071234,-0.0587781166730392,0.0100835493036392,0.106203685801724,-0.00717672239321314,-0.040317859851016,-0.0613175362376879,0.0103623039790342,0.00261335191735238,-0.0269013707403896
"chr1.filtered",83,-0.0508544564040558,-0.00104307375653522,-0.0316651130156969,0.017589300921738,0.125683745109982,-0.055803125908454,-0.0395629925480424,-0.0105620009073176,-0.00599332270191603,-0.00997351083539563
"chr1.filtered",84,-0.0430072802586381,-0.0214652792905688,-0.0585857435669604,-0.0371011023274678,0.011188231729545,-0.0918981853089466,0.0105297711210589,-0.0552684516654588,0.053420131941502,0.015351598940675
"chr1.filtered",85,-0.00949174857091432,0.0372199655288982,0.0348563662806815,0.0368556799680118,-0.0182187763862598,-0.00186327322090732,0.0108661641132427,0.0155431588740122,-0.0423099191163453,0.0446090016894267
"chr1.filtered",86,0.00957252940953021,-0.0161172432167349,0.00056644245306632,0.019130575305127,0.0425714566071488,-0.0689462356136893,-0.00423785367428514,-0.0900030888671844,0.00787820934178562,-0.0157156710060584
"chr1.filtered",87,0.0131248952185619,0.0186117856542551,0.0166754819834603,0.0500125126993917,-0.0823559674369637,-0.00195563359728383,-0.0506718480083544,-0.0231158775449786,-0.0378232676072177,0.0194625054349865
"chr1.filtered",88,0.0825694544628294,-0.0525643104248624,-0.0419048764032717,-0.0541888807811139,0.00131523981325937,-0.011314873743736,-0.00701842551017716,-0.026404933591568,0.00736494855902489,0.00770848456432902
"chr1.filtered",89,0.0559785128209545,-0.0492563627321378,0.0821345156848522,-0.0634515382595861,0.00859978835973644,0.0176217263059979,0.00448559199671671,-0.047546913809272,0.0379660689413521,-0.0083680641749109
"chr1.filtered",90,0.00372231827392765,-0.00660332349066476,-0.0645422123902065,0.00450476592242091,-0.0252727180681565,-0.000752628630446547,-0.0478633022362706,-0.0149261946460307,0.0156775362330157,0.0172872730307706
"chr1.filtered",91,0.0329810401895892,0.00585256210680595,0.0196002821140785,0.02661325939409,0.0313842414642316,-0.0221153223161868,-0.0263675445416106,-0.0664538627665696,0.0444922965551502,0.0160989252268424
"chr1.filtered",92,-0.042524595980357,-0.0319836373810888,-0.0124984239861087,-0.0801061214334655,0.0908859525566073,-0.0012361402464264,-0.00884217627234166,-0.0185541907343489,-0.0396792905919884,0.0443507253779386
"chr1.filtered",93,0.0718759470800733,-0.0595032073449448,0.0136744521082659,-0.0734786332043599,0.0231342146955588,-0.00655931671636809,0.0284635646810863,-0.0383377829421461,-0.0175908992414616,-0.0326718205337482
"chr1.filtered",94,0.0939022068688582,0.0160168540394279,0.0213749207243789,-0.0130379945181822,-0.00917003630454409,0.0011356545074297,-0.0212859570905707,0.011607611550636,-0.0451510148989501,-0.04462661904976
"chr1.filtered",95,-0.0145276135904549,0.00473265403024113,0.0425576209158233,-0.0120218002843183,-0.0388105504969455,0.00646380519324564,-0.0616253055841686,-0.00498426230140986,-0.0295242533010506,0.0255701152164604
"chr1.filtered",96,0.0384668259431337,-0.0749693689757501,-0.00160943466675057,0.0508295184511827,0.0230961596686025,-0.040945554539431,0.00643890992387303,-0.00634924709275508,0.0204332852638429,-0.00971312569187127
"chr1.filtered",97,0.0286416052802563,-0.00452425563679168,0.0470702721224072,0.0286342300178611,-0.00152924250918141,0.0221956040731785,0.0414160380787038,-0.0338720492949505,0.0635601279713129,-0.0375996984126701
"chr1.filtered",98,-0.0395822205872374,0.00329226971815881,0.136386857980753,-0.0522174689509738,-0.0253136619227816,0.00420653774401546,-0.0278690983300969,0.0928830213555111,0.0106691397516367,0.0757907805624275
"chr1.filtered",99,-0.0742552786230123,-0.081230799931825,0.00461128084149422,0.0157361319343914,0.0599877757125875,0.0666029779247741,0.0777560723483508,0.0168844040338113,0.0451045700915396,0.0760411919549952
"chr1.filtered",100,-0.0951313187600025,0.0721241727040357,-0.00524892648100673,-0.0649562248996065,-0.0177678680975748,-0.0328457533844361,0.0736681693054241,0.00891471534773021,-0.0548999029622615,-0.00491870969098189
"chr1.filtered",101,0.0110860485252388,-0.0354968448574896,0.00873582781587407,0.0922917427080631,0.108761204670526,-0.00285901340505179,-0.0354859314582967,-0.0427335072414343,-0.0239286159512958,0.00715393326471759
"chr1.filtered",102,0.0269023066976898,-0.00479963537041026,-0.00584161354416507,-0.00102646765956925,-0.0167958912509079,0.0282685908682858,0.0675513527929549,0.0333313563859664,0.0376562596070118,0.0424875691576783
"chr1.filtered",103,-0.0773581764618903,-0.00295729491580781,0.0610404835454406,0.0798732767894732,0.0264298792665915,0.00931825442473257,0.0608268486303673,0.03070635237315,-0.0195576621668284,-0.0127376090666642
"chr1.filtered",104,0.0392419412770702,-0.0196908900385232,0.0104004976396317,-0.0546073863096405,0.00994640844741376,-0.0337088061952211,0.00769421791831532,0.00172216881449715,0.0442656959864816,-0.0100899538223198
"chr1.filtered",105,0.0835299504490291,-0.0306016750948246,-0.0331719012774543,0.0455776952266526,-0.0644620005429118,-0.0176664499982882,0.0181167795563932,0.0208466981270598,0.00683380920334544,-0.0242669251938044
"chr1.filtered",106,0.0671986276988443,0.0213125020752697,0.0231241403732949,-0.00852640981965299,0.0134669649038076,0.00299996430501093,0.0501187470784215,-0.0673094959007544,-0.0372482878859756,0.0384599281246438
"chr1.filtered",107,0.0823973390257787,-0.0537087911819759,0.00402212912390942,0.0156421456117351,-0.0430993431282542,-0.0239803929459714,-0.0106832549427896,0.0116310339896681,0.0212375667773905,0.00785626305790823
"chr1.filtered",108,-0.117061828377013,0.0120793169518999,-0.0724593546544899,0.104104354070577,-0.0623326778863497,-0.0200289556566923,-0.01102144099474,-0.0776689757466431,-0.0507665497350595,-0.0306447664109211
"chr1.filtered",109,-0.00495675222087029,0.0463375599276029,0.0772144016712329,-0.00721135254471072,-0.0103577653977812,-0.0367377821250272,-0.0085297063889728,-0.0195218497743315,-0.0172029195344042,0.044958606079324
"chr1.filtered",110,0.0618777983773445,0.107422922837899,-0.0152659848597505,-0.00382024594961651,-0.00486364153126051,-0.0165774429123138,0.00767881853296107,-0.000968773696373019,0.000234221495608445,0.0509255661365531
"chr1.filtered",111,0.101222901143372,0.036045141271283,-0.0529189929623468,0.013679732800213,0.0286890140091759,-0.0472941187806876,-0.00156197412658425,0.0106645234058344,0.0236424269733578,-0.021515342537388
"chr1.filtered",112,0.0606271010195033,0.0777622566073796,-0.0134641074850694,0.0170318005845162,0.0748374748754645,0.00745266754430748,0.0343889551765852,-0.0636006090682442,0.0129651469410336,0.0261376762221309
"chr1.filtered",113,-0.0819193923475441,0.0923988149993234,-0.0161196538811186,0.0855425865646095,-0.0135180108953532,0.078539930775033,-0.0819300679829298,-0.0339313411265434,0.0725137480333983,0.00262899924020127
"chr1.filtered",114,-0.00429034130166789,-0.0824624085992403,0.0128573074762519,0.0138948281819383,0.0586456488745793,0.0210569615290593,-0.0184336499191787,0.0249541676792046,-0.0517151008643622,-0.00663167993041926
"chr1.filtered",115,0.051539511649676,-0.0429009507530035,-0.0533970015965453,-0.0353385080845375,0.0336699156225515,0.0415406348761274,-0.0372713673981785,0.0292688527113577,-0.0660002903227678,-0.0566341099341985
"chr1.filtered",116,0.0144034031373898,-0.0474367745208192,0.112188566076648,-0.0036396057693641,0.0272124901430209,0.0157605585527858,-0.0423196105458562,0.0425410256053207,-0.0291864902305459,0.0138457202117886
"chr1.filtered",117,0.0817193109583082,-0.0182145012273265,-0.00487136607798162,-0.0236984394267887,-0.0275127303346018,-0.0426753894890243,0.0317085398152792,0.00140428374445344,0.00733978038152832,-0.00240292794018918
"chr1.filtered",118,-0.00243186192438948,-0.00879728029095304,0.0625270718977902,0.0511277648348189,0.0367939144726767,0.00327826795478012,-0.0401214332069829,-0.017949562747474,-0.00112261106110546,-0.0531916283790004
"chr1.filtered",119,0.0519611133189414,0.0199613541819673,-0.0573978007704108,-0.048394582936859,-0.0367434775152606,-0.0233902208327195,0.0335229627540832,-0.00431599272856272,-0.00843720791282951,-0.0014358760035118
"chr1.filtered",120,0.0222608416730319,-0.0196013674208333,-0.0476859495321798,0.0247341818380963,0.0899396418710425,0.0262824936968279,-0.0414841169471948,0.0376326064612477,0.0100157186320043,0.04726846878258
"chr1.filtered",121,-0.0260896229419643,-0.0468359617592035,0.0497237798646811,-0.022493907531246,-0.0262832661759004,0.00507555899960446,0.0769738278303094,0.00014089655668584,-0.00569538668561086,-0.00290228540232152
"chr1.filtered",122,0.0397841750931153,-0.0234944202820828,0.0216447273303616,-0.0302269213892098,-0.0527045721795249,-0.0487082139639319,0.0459654660015054,0.0310395793350673,0.0202259466214837,-0.0191962518598735
"chr1.filtered",123,0.0389154896127699,-0.0495332421345463,0.052813650459298,-0.0172377627040718,0.0281050543334515,0.0129814359600322,-0.0101608218556624,-0.0129945150570409,-0.0335971409733891,-0.023171341452219
"chr1.filtered",124,0.075529089640519,-0.0127650277706299,-0.0195146574550007,0.0315000675325058,-0.087490428906528,-0.0229048211817364,-0.0980969924600773,0.0600616830258629,-0.0435833194013675,0.0210244595435303
